id,geometry,buildstart,opening,closure,length,city_id
119,"LINESTRING(-70.6502350170712 -33.4331852599713,-70.6498510194555 -33.4332218836399,-70.6493280512699 -33.4331913639171,-70.6488745683692 -33.4330662329663,-70.6484942278685 -33.4328464903781,-70.648205315378 -33.4325809673265,-70.6481138873736 -33.4323917435145,-70.6476888309584 -33.4314692667588,-70.6475715787141 -33.4311185824838,-70.6473046089251 -33.4303056369951,-70.6470888388265 -33.4296473856207,-70.6467586643143 -33.4287478372925,-70.6465538655864 -33.4280122712129,-70.646243913104 -33.426816233807,-70.6459623148334 -33.4258498435909,-70.6457502387644 -33.4251596571937,-70.6453881838555 -33.4239531466619,-70.6451724363636 -33.423216959009,-70.6448200139897 -33.422029285879,-70.6443445883584 -33.4204129033526,-70.6441397896536 -33.4197090187295,-70.6439642478695 -33.41868917346,-70.6439642478867 -33.4186446459453)",2000,2004,999999,1809,4
171,"LINESTRING(-70.6332157631397 -33.4375897188672,-70.6325642986779 -33.4389249606131,-70.6321528474425 -33.4399549902276,-70.631535670576 -33.4427168791723,-70.6311013609332 -33.4445984565979,-70.6304841840715 -33.446875704645,-70.6297298567743 -33.449738457791,-70.6289412419088 -33.4526943050826,-70.6282440606432 -33.4552770506915,-70.6281873072754 -33.4554960409353)",1893,1895,1942,2043,4
185,"LINESTRING(-3.69112921848273 40.4083341123304,-3.68885933969537 40.4067724826178,-3.68392135777665 40.4051956546947,-3.68101432001615 40.4042859294785,-3.6774958401071 40.4025876075617,-3.67297599374203 40.4002676940734,-3.6693123297317 40.3984480981397)",1921,1923,999999,2166,71
3093,"LINESTRING(-1.5970259 47.2095827,-1.596837 47.2095663,-1.596628 47.2095575,-1.5964365 47.2095533,-1.5962396 47.2095527,-1.5961131 47.209559)",1981,1985,2000,69,265
3094,"LINESTRING(-1.5964365 47.2095533,-1.5965319 47.2095397,-1.5966528 47.2095197,-1.5967653 47.2094878,-1.5968643 47.2094533,-1.5969287 47.2094218,-1.5970366 47.2093678,-1.5970473 47.2093611,-1.5971001 47.2093281,-1.5973296 47.2091629,-1.5996821 47.2074113,-1.5999303 47.2072255)",,2000,999999,374,265
3097,"LINESTRING(-1.5951842 47.2096908,-1.5954459 47.2096611,-1.595919 47.2096086,-1.5960169 47.209598,-1.59611 47.2095866)",1981,1985,999999,71,265
181,"LINESTRING(-3.70360685415116 40.4169310961661,-3.70453794051301 40.4153075136787,-3.70510860634855 40.4133866049394,-3.70429766015738 40.4124947358132,-3.70189485665864 40.4123346554853,-3.69935689545906 40.4122774838489,-3.69708924966125 40.4113970345011,-3.69380790673137 40.4097855517097,-3.69113478783086 40.4082990170483)",1919,1921,999999,1784,71
189,"LINESTRING(-3.70238372573485 40.4050204833556,-3.70225683410226 40.4055422597521,-3.70136859266231 40.4066437744226,-3.70073413448745 40.4075327029523,-3.70060724285489 40.4080158113484,-3.70114018771406 40.4087308054235,-3.70207918581187 40.4095810587527,-3.7026628873289 40.4105858897514,-3.70309431888444 40.4120158156883,-3.70329734549171 40.4131365472115,-3.70327196716076 40.4147982871939,-3.70329734547764 40.4159576163528,-3.70355112875475 40.4167691348851)",1933,1936,999999,1401,71
182,"LINESTRING(-3.70364407042109 40.4169314684555,-3.6999322408077 40.4177519119927,-3.69638005977401 40.4188458211389,-3.69314717591848 40.419347190227,-3.68774562439705 40.420168679472,-3.68337524438098 40.4212473568061,-3.68002262407651 40.4228729364642,-3.66856132343682 40.428213509554,-3.6625749378963 40.4311452977176)",1922,1924,999999,3870,71
3101,"LINESTRING(-1.6098802 47.2106514,-1.6100969 47.2103918,-1.610655 47.2097495,-1.6111953 47.2091276)",1981,1985,999999,197,265
1887,"LINESTRING(139.610432700931 35.5998389126762,139.611774891293 35.6006251459148,139.61220540483 35.6008257830068,139.61287507596 35.60114329586,139.613300339348 35.6013482005032,139.614187617223 35.6018135028469,139.614570879281 35.6020098681554,139.615032894059 35.6022574585972,139.615450282182 35.6024623603769,139.616277183165 35.602859356108,139.616699821464 35.6030599876092,139.617027957332 35.6032179314001,139.61805173952 35.6037643284467,139.618600381935 35.6040417943407,139.61984204598 35.6046756934175,139.620472065783 35.6050214544298,139.620781825828 35.6052647669976,139.621107336056 35.6055742422373,139.621338343326 35.6057983442516,139.621561475532 35.6060331171783,139.621952612829 35.6065047951326,139.622577382457 35.6071472117575,139.622802089996 35.6074139946695,139.622980595611 35.6075719296658,139.623573864236 35.6081012230654,139.623726119024 35.6083018414125,139.623907249728 35.6085238015641,139.62412862699 35.6087742135264,139.624325508169 35.6089983065779,139.624569640853 35.6092906937151,139.624742896293 35.6094806380715,139.624874150955 35.6096492402745,139.625231162186 35.6100440661442,139.625485795195 35.6103172418319,139.625664300785 35.6105327938627,139.625800805661 35.610677917915,139.626207693459 35.6112263981797,139.626458740373 35.6114748618266,139.626566368744 35.6115687643866,139.6269592405 35.6119311030255)",1963,1963,999999,2045,114
183,"LINESTRING(-3.70367052286394 40.416880723316,-3.70941925755102 40.4180980049395,-3.70988634219154 40.4185356739235,-3.70970669423974 40.4193289416941,-3.70886234894306 40.4201222001112,-3.70801800364643 40.421325746739,-3.70749702462885 40.4232130833326,-3.70742516545809 40.4248978133133,-3.70715569355602 40.4258551137408,-3.70649099617705 40.4272910388355,-3.70584426364292 40.4295884552272,-3.7044250449035 40.4335189957804)",1923,1925,999999,2317,71
188,"LINESTRING(-3.6769809782748 40.4243176162309,-3.67643617860415 40.4244509240726,-3.67585246464895 40.4246582913091,-3.67558006482287 40.4248952816486,-3.67561897908897 40.4254433186173,-3.67558006482287 40.4263912639018,-3.67548277916674 40.4276946668642,-3.67513889162714 40.4316892831433,-3.67490690971314 40.4347006037281)",1930,1932,1944,1229,71
214,"LINESTRING(-3.73222315024876 40.3887826555626,-3.73602795578364 40.3904961388221,-3.74060309264758 40.3927405717298,-3.74275327328198 40.3946685927869,-3.74361428975797 40.3954147266568,-3.74439773675667 40.3990933897327)",1980,1983,999999,1642,71
187,"LINESTRING(-3.70380177582629 40.4468652980331,-3.70372951834671 40.4486432366125,-3.70317554429448 40.452125660435,-3.70274199938251 40.4546182319249,-3.70211576781642 40.4562810491792,-3.70115233468258 40.4578938003767,-3.69970718498755 40.4593232520312,-3.69898461013435 40.4599829886818,-3.69840655025175 40.4606793703519)",1927,1929,999999,1643,71
229,"LINESTRING(-3.64616664193363 40.4591901080637,-3.64267044553068 40.4592699123725,-3.64057272770225 40.4593763179657,-3.63798554237104 40.460493566564,-3.63623744416134 40.4616373970657,-3.63546828095701 40.462515207262,-3.63522354720561 40.4635526045307,-3.63581790059229 40.4653879604445,-3.63700660738223 40.4673030609734,-3.63819531415558 40.4693935529081,-3.63927913502832 40.471361732503,-3.6397336405642 40.4724787817524,-3.63955883074658 40.4741011297085,-3.63945394484603 40.4750319673898,-3.63938402092225 40.4758032231237,-3.63973364055764 40.4762287397348,-3.64071257554642 40.4766276591124,-3.64546740265638 40.4771595479268)",1995,1998,999999,3150,71
232,"LINESTRING(-3.56845912520311 40.4685269201951,-3.56864467722897 40.4693738811024,-3.56994354140991 40.4708325109523,-3.57495344609316 40.4717264942412,-3.5789118892869 40.473161547777,-3.58138591630308 40.4747377187789,-3.58249922844351 40.4757257474124)",1995,1999,999999,1517,71
184,"LINESTRING(-3.70963382472175 40.4181307935395,-3.71305703320104 40.418829359572,-3.71386872181009 40.4191920736875,-3.71492744608634 40.4198234602652,-3.71651553249237 40.4202264698767,-3.71951525126113 40.4205891764598)",1923,1925,999999,894,71
215,"LINESTRING(-3.70398029785113 40.4469751457057,-3.70964891185935 40.4470325451727,-3.71449084300457 40.4458768209196,-3.71606634796007 40.4462033576819,-3.71794766362692 40.4467490276766,-3.71923879444878 40.4467506666085,-3.72126016016318 40.4468213665419,-3.72261952686819 40.4468643310806,-3.72403677564731 40.4462977469846,-3.72523788617596 40.4454475845075,-3.72626823308028 40.4440359645051)",1983,1987,999999,2071,71
3096,"LINESTRING(-1.59611 47.2095866,-1.5964366 47.2095846,-1.5966224 47.2095894,-1.5968236 47.2095978,-1.5969923 47.2096086)",1981,1985,2000,67,265
3095,"LINESTRING(-1.59611 47.2095866,-1.5964365 47.2095533)",,2000,999999,25,265
3102,"LINESTRING(-1.6111553 47.2091164,-1.6106181 47.2097342,-1.6100592 47.2103771,-1.6097746 47.2107057)",1981,1985,999999,205,265
3105,"LINESTRING(-1.6121407 47.2078853,-1.612138 47.2078523,-1.6121283 47.2078134,-1.6121166 47.2077773,-1.6121007 47.2077419,-1.6120777 47.207709,-1.6120447 47.2076679,-1.6119865 47.2076033,-1.6119212 47.2075537,-1.611872 47.2075227,-1.6117611 47.2074695,-1.610506 47.2069573)",,2000,999999,168,265
3106,"LINESTRING(-1.6104748 47.2069976,-1.6115963 47.207437,-1.6117166 47.2074914,-1.6118147 47.2075366,-1.6118832 47.2075782,-1.6119134 47.2075994,-1.6119385 47.2076189,-1.6119993 47.2076778,-1.612033 47.20772,-1.6120529 47.2077531,-1.6120689 47.207786,-1.612082 47.2078281,-1.6120922 47.2078736,-1.6120907 47.2079185)",,2000,999999,167,265
3098,"LINESTRING(-1.5961131 47.209559,-1.5960114 47.2095702,-1.5959127 47.2095811,-1.5954404 47.2096313,-1.5951772 47.2096603)",1981,1985,999999,72,265
1866,"LINESTRING(-74.0680380049629 4.6031379842622,-74.0678958170243 4.60340426352161,-74.0678053337876 4.60369201680157,-74.0669565148811 4.60529398443347,-74.0666290515827 4.60598328425638,-74.0664136153163 4.60647718728228,-74.0663834542401 4.60677352892981,-74.0664222325851 4.60733185359089,-74.0664567023864 4.60758095207854,-74.0663058969975 4.60815645514232,-74.0662628097459 4.60850433363062,-74.0663331773044 4.60871190745146,-74.0666261706401 4.60897818462389,-74.0688882514824 4.61036969596287,-74.0699104319983 4.61139179410453,-74.0707887488489 4.61227745400562,-74.0714050663376 4.61288160145891,-74.0728482623118 4.61547866706864,-74.075821382173 4.61973342677166,-74.0774659399166 4.62196925525555,-74.0790234650558 4.6240604103016,-74.083021150099 4.63014334293585,-74.0843029251355 4.63195619656608,-74.0846918903194 4.63233864833724,-74.0853347991651 4.63272561538484,-74.0891312422629 4.63403279281822,-74.0908157538386 4.63479136860471,-74.0914516503699 4.63532560186502,-74.0922149640825 4.63610542333178,-74.0945772477518 4.63979021034402,-74.103483292237 4.65369791740056,-74.1115841363294 4.66646678176242,-74.1195655627883 4.67901771647212,-74.1223502301761 4.68284480398138)",2012,2012,999999,11109,21
1867,"LINESTRING(-74.0683196464279 4.60252764600175,-74.068144071494 4.60281252312326,-74.0680091420647 4.60281705677826,-74.0676649634977 4.60256999163238,-74.0675920914396 4.60222043580639,-74.0678915081049 4.60175417187754,-74.0683148813598 4.60133871605588,-74.0688943617847 4.60096883021211,-74.0693211131003 4.60093898071665,-74.070102130797 4.60081227735722,-74.071118641726 4.60064769398534,-74.072510070428 4.60088576331297,-74.0743135265356 4.60205016498936,-74.0748004541172 4.60225465208967,-74.0753885646655 4.60224996870231,-74.0763516461353 4.60215771104504,-74.0766786207928 4.60214627285359,-74.0778037419326 4.60219328785766,-74.0784282302792 4.60248476526175,-74.0798498464627 4.60364047364165)",2002,2002,999999,1658,21
3104,"LINESTRING(-1.6118267 47.2083443,-1.6117682 47.2084119,-1.6117291 47.2084477,-1.6114847 47.2087267,-1.6112457 47.209013,-1.6111969 47.2090688,-1.6111553 47.2091164)",1981,1985,999999,100,265
3107,"LINESTRING(-1.6120907 47.2079185,-1.6120865 47.2079588,-1.6120694 47.2080171,-1.612044 47.2080688,-1.6120007 47.2081336,-1.6119381 47.2082081,-1.611876 47.208284,-1.6118267 47.2083443)",,2000,999999,52,265
3108,"LINESTRING(-1.6118662 47.2083602,-1.6119169 47.2083,-1.6119842 47.2082202,-1.6120464 47.2081431,-1.6120911 47.2080742,-1.612114 47.2080248,-1.612128 47.2079755,-1.6121377 47.2079329,-1.6121407 47.2078853)",,2000,999999,58,265
3113,"LINESTRING(-1.6038957 47.2043832,-1.6038218 47.2043876,-1.6037489 47.2043973,-1.6036658 47.2044128,-1.6035549 47.2044501,-1.6034723 47.2044861,-1.6033955 47.2045326,-1.6033515 47.2045615,-1.6032758 47.2046212,-1.603196 47.2046921,-1.602951 47.2049227,-1.6027718 47.2050719,-1.6009392 47.2064332,-1.6005867 47.2066938)",,2000,999999,364,265
3109,"LINESTRING(-1.6092324 47.2064446,-1.6081731 47.2060324,-1.6065987 47.2054009,-1.6056574 47.2050133)",,2000,999999,314,265
3114,"LINESTRING(-1.6006187 47.2067139,-1.6009732 47.206452,-1.6009965 47.2064346,-1.6028058 47.2050884,-1.6029816 47.2049469,-1.6032281 47.2047128,-1.6032957 47.2046556,-1.6033397 47.2046204,-1.603396 47.2045806,-1.6034397 47.2045483,-1.6034933 47.2045199,-1.6035752 47.204486,-1.6036446 47.2044641,-1.6037156 47.2044485,-1.603765 47.2044409,-1.6038497 47.2044347)",,2000,999999,356,265
3110,"LINESTRING(-1.6056272 47.2050548,-1.6065803 47.205429,-1.6081506 47.2060597,-1.6091947 47.2064901)",,2000,999999,314,265
3111,"LINESTRING(-1.610506 47.2069573,-1.6097724 47.2066579,-1.6092324 47.2064446)",,2000,999999,112,265
3112,"LINESTRING(-1.6091947 47.2064901,-1.6097185 47.2067013,-1.6104748 47.2069976)",,2000,999999,112,265
3119,"LINESTRING(-1.6005867 47.2066938,-1.6005702 47.206706,-1.6002397 47.2069495,-1.5999167 47.2071902,-1.5998971 47.2072048)",,2000,999999,77,265
3120,"LINESTRING(-1.5999303 47.2072255,-1.5999495 47.2072112,-1.6002711 47.2069704,-1.6006021 47.2067261,-1.6006187 47.2067139)",,2000,999999,77,265
3125,"LINESTRING(-1.6077588 47.2143131,-1.6077064 47.2142765,-1.6076728 47.2142476,-1.60764 47.2142162,-1.6076049 47.2141782,-1.6075723 47.2141351,-1.6075445 47.2140789,-1.6075322 47.2140209,-1.6075304 47.213948,-1.6075263 47.2138895,-1.6075438 47.2138309,-1.6075834 47.2137699,-1.607655 47.2136619,-1.6079299 47.213289,-1.6082954 47.2127803,-1.608847 47.2120126)",,2000,999999,284,265
3126,"LINESTRING(-1.6088064 47.2119985,-1.6082535 47.2127663,-1.6078874 47.2132748,-1.6076115 47.2136547,-1.6075422 47.2137559,-1.6075051 47.213821,-1.607491 47.2138532,-1.6074828 47.2138879,-1.6074767 47.2139221,-1.6074799 47.2139581,-1.6074793 47.2139945,-1.6074847 47.21404,-1.607497 47.2140833,-1.6075276 47.2141436,-1.6075527 47.2141818,-1.6075752 47.2142118,-1.6076207 47.2142578,-1.6076575 47.2142891,-1.607711 47.2143259)",,2000,999999,287,265
3127,"LINESTRING(-1.6085093 47.2148055,-1.6084917 47.214794,-1.6081559 47.2145715,-1.6077588 47.2143131)",,2000,999999,79,265
3128,"LINESTRING(-1.607711 47.2143259,-1.6081158 47.2145942,-1.6084539 47.2148206,-1.6084707 47.2148317)",,2000,999999,80,265
177,"LINESTRING(-66.9263998763765 10.4399973577866,-66.9254801766704 10.4444374725305,-66.9233481455268 10.4487130786371,-66.9193349104329 10.456236358038,-66.9147321551565 10.4609050455732,-66.9105419409145 10.4628942793092,-66.9074113210676 10.4652860791678,-66.9041390568052 10.4692554821357,-66.9009476292008 10.4793222370924,-66.8954738590476 10.4836586374225,-66.8889108808228 10.4881075215482,-66.8839868833665 10.491335325266,-66.8827784336877 10.4931099281212,-66.8824119277391 10.4950226913718,-66.8822991566812 10.4959652080327)",0,0,999999,8209,34
132,"LINESTRING(-70.6829641093221 -33.4405748253908,-70.6833990624073 -33.4405593807055,-70.6836952006742 -33.4404435455027,-70.6843059858535 -33.4401500956169,-70.6855923364613 -33.4393160747431,-70.6861475957118 -33.4390844008631,-70.6864344796635 -33.4389299512577,-70.6871392087895 -33.4384897684281,-70.6877037223626 -33.4382040345,-70.688243482922 -33.437995525356,-70.6887432162512 -33.4378642415652,-70.6895390878548 -33.4377175123846,-70.6899370236491 -33.4377638479375,-70.6910290335196 -33.437995525356,-70.6923272052349 -33.4382735374367,-70.6930490422717 -33.4384202656645,-70.6945852595426 -33.4386596638433,-70.696123915786 -33.4388527264022,-70.6977844327548 -33.4390689559501,-70.6984599981856 -33.4391616256003,-70.7006347636039 -33.4397485310533,-70.7025415520623 -33.4402736536079,-70.7073041373458 -33.4415442478276,-70.7103841626636 -33.4423583560083,-70.7121517379649 -33.442783074959,-70.7131512046232 -33.442929795573,-70.714724175387 -33.4431691812624,-70.7158994741394 -33.4433390675018,-70.7171694183652 -33.4435166755016,-70.7182429195902 -33.4436556728075,-70.719839206635 -33.4438543355547,-70.7211163029223 -33.4440087763937,-70.7224396708157 -33.4441786609889,-70.7233558485846 -33.4442713251814,-70.7249216042785 -33.4444025992646,-70.7267463337287 -33.4444720972358,-70.7310076030361 -33.4445261511844,-70.7338608085108 -33.4445724831012,-70.736092538906 -33.4446110930108,-70.7380186694872 -33.4446342589558,-70.7402727174426 -33.4446728688379,-70.7409760458266 -33.444688312791)",2005,2010,999999,5575,4
120,"LINESTRING(-70.6439665502294 -33.4186467117539,-70.6437888003567 -33.4170344936502,-70.6436999254353 -33.4158437881945,-70.6436110504648 -33.4144680099123,-70.6435044005522 -33.4127640923029,-70.6434273756099 -33.4108394649272,-70.6433562756402 -33.4093300645056,-70.6433207256719 -33.4083691339746,-70.6432140757401 -33.4067198039451,-70.6431548257889 -33.4057256346576)",2002,2005,999999,1435,4
1241,"LINESTRING(139.831622030525 35.6683445435629,139.835093912014 35.6673155317648,139.836937288833 35.6667642699818,139.8385089603 35.6664740748293,139.841438006899 35.6661065635296,139.845330540043 35.6657354290875,139.849413110779 35.6653862901589,139.852569650707 35.665106452632,139.854876698982 35.6649226940458,139.859332081938 35.6645734469856)",1967,1969,999999,2556,114
1242,"LINESTRING(139.85931191826 35.6645658355151,139.867565761479 35.6638858751325,139.873164522244 35.6636279576216)",1967,1969,999999,1259,114
